
 ;spi/dat   24-MAY-2013 AT 13:34:23   hidr_doc.dat
    1 2 -7.000000E-02   109.000     
    2 2 -6.909449E-02   49.0000     
    3 2 -6.818898E-02   51.0000     
    4 2 -6.728347E-02   53.0000     
    5 2 -6.637795E-02   74.0000     
    6 2 -6.547244E-02   70.0000     
    7 2 -6.456693E-02   61.0000     
    8 2 -6.366142E-02   82.0000     
    9 2 -6.275591E-02   65.0000     
   10 2 -6.185040E-02   66.0000     
   11 2 -6.094488E-02   59.0000     
   12 2 -6.003937E-02   75.0000     
   13 2 -5.913386E-02   74.0000     
   14 2 -5.822835E-02   72.0000     
   15 2 -5.732283E-02   58.0000     
   16 2 -5.641732E-02   64.0000     
   17 2 -5.551181E-02   57.0000     
   18 2 -5.460630E-02   39.0000     
   19 2 -5.370079E-02   57.0000     
   20 2 -5.279528E-02   46.0000     
   21 2 -5.188976E-02   37.0000     
   22 2 -5.098425E-02   53.0000     
   23 2 -5.007874E-02   42.0000     
   24 2 -4.917323E-02   47.0000     
   25 2 -4.826771E-02   50.0000     
   26 2 -4.736220E-02   39.0000     
   27 2 -4.645669E-02   42.0000     
   28 2 -4.555118E-02   30.0000     
   29 2 -4.464567E-02   30.0000     
   30 2 -4.374016E-02   26.0000     
   31 2 -4.283465E-02   32.0000     
   32 2 -4.192913E-02   23.0000     
   33 2 -4.102362E-02   20.0000     
   34 2 -4.011811E-02   396.000     
   35 2 -3.921260E-02   12.0000     
   36 2 -3.830709E-02   15.0000     
   37 2 -3.740158E-02   16.0000     
   38 2 -3.649606E-02   5.00000     
   39 2 -3.559055E-02   14.0000     
   40 2 -3.468504E-02   15.0000     
   41 2 -3.377953E-02   20.0000     
   42 2 -3.287401E-02   12.0000     
   43 2 -3.196850E-02   21.0000     
   44 2 -3.106299E-02   17.0000     
   45 2 -3.015748E-02   15.0000     
   46 2 -2.925197E-02   14.0000     
   47 2 -2.834646E-02   14.0000     
   48 2 -2.744094E-02   18.0000     
   49 2 -2.653543E-02   15.0000     
   50 2 -2.562992E-02   18.0000     
   51 2 -2.472441E-02   16.0000     
   52 2 -2.381890E-02   14.0000     
   53 2 -2.291339E-02   17.0000     
   54 2 -2.200787E-02   15.0000     
   55 2 -2.110236E-02   15.0000     
   56 2 -2.019685E-02   12.0000     
   57 2 -1.929134E-02   14.0000     
   58 2 -1.838582E-02   21.0000     
   59 2 -1.748031E-02   14.0000     
   60 2 -1.657480E-02   12.0000     
   61 2 -1.566929E-02   16.0000     
   62 2 -1.476378E-02   17.0000     
   63 2 -1.385827E-02   10.0000     
   64 2 -1.295275E-02   16.0000     
   65 2 -1.204724E-02   14.0000     
   66 2 -1.114173E-02   10.0000     
   67 2 -1.023622E-02   19.0000     
   68 2 -9.330709E-03   13.0000     
   69 2 -8.425195E-03   18.0000     
   70 2 -7.519685E-03   17.0000     
   71 2 -6.614171E-03   22.0000     
   72 2 -5.708657E-03   18.0000     
   73 2 -4.803151E-03   17.0000     
   74 2 -3.897637E-03   16.0000     
   75 2 -2.992123E-03   19.0000     
   76 2 -2.086610E-03   22.0000     
   77 2 -1.181103E-03   18.0000     
   78 2 -2.755895E-04   21.0000     
   79 2  6.299242E-04   18.0000     
   80 2  1.535438E-03   19.0000     
   81 2  2.440944E-03   15.0000     
   82 2  3.346458E-03   22.0000     
   83 2  4.251972E-03   18.0000     
   84 2  5.157486E-03   17.0000     
   85 2  6.062992E-03   24.0000     
   86 2  6.968506E-03   26.0000     
   87 2  7.874019E-03   18.0000     
   88 2  8.779533E-03   32.0000     
   89 2  9.685040E-03   23.0000     
   90 2  1.059055E-02   25.0000     
   91 2  1.149607E-02   31.0000     
   92 2  1.240158E-02   23.0000     
   93 2  1.330709E-02   20.0000     
   94 2  1.421260E-02   15.0000     
   95 2  1.511811E-02   26.0000     
   96 2  1.602363E-02   21.0000     
   97 2  1.692913E-02   17.0000     
   98 2  1.783465E-02   12.0000     
   99 2  1.874016E-02   12.0000     
  100 2  1.964567E-02   18.0000    

 
  101 2  2.055118E-02   19.0000     
  102 2  2.145670E-02   14.0000     
  103 2  2.236221E-02   15.0000     
  104 2  2.326772E-02   22.0000     
  105 2  2.417323E-02   17.0000     
  106 2  2.507874E-02   19.0000     
  107 2  2.598426E-02   28.0000     
  108 2  2.688976E-02   10.0000     
  109 2  2.779528E-02   10.0000     
  110 2  2.870079E-02   14.0000     
  111 2  2.960631E-02   12.0000     
  112 2  3.051181E-02   9.00000     
  113 2  3.141733E-02   11.0000     
  114 2  3.232284E-02   8.00000     
  115 2  3.322835E-02   8.00000     
  116 2  3.413386E-02   6.00000     
  117 2  3.503937E-02   12.0000     
  118 2  3.594489E-02   9.00000     
  119 2  3.685040E-02   2.00000     
  120 2  3.775591E-02   8.00000     
  121 2  3.866142E-02   1.00000     
  122 2  3.956693E-02   2.00000     
  123 2  4.047245E-02   5.00000     
  124 2  4.137795E-02   1.00000     
  125 2  4.228347E-02   2.00000     
  126 2  4.318898E-02   3.00000     
  127 2  4.409450E-02   1.00000     
  128 2  4.500000E-02   0.00000     
    1 2 -7.000000E-02   109.000     
    2 2 -6.909449E-02   49.0000     
    3 2 -6.818898E-02   51.0000     
    4 2 -6.728347E-02   53.0000     
    5 2 -6.637795E-02   74.0000     
    6 2 -6.547244E-02   70.0000     
    7 2 -6.456693E-02   61.0000     
    8 2 -6.366142E-02   82.0000     
    9 2 -6.275591E-02   65.0000     
   10 2 -6.185040E-02   66.0000     
   11 2 -6.094488E-02   59.0000     
   12 2 -6.003937E-02   75.0000     
   13 2 -5.913386E-02   74.0000     
   14 2 -5.822835E-02   72.0000     
   15 2 -5.732283E-02   58.0000     
   16 2 -5.641732E-02   64.0000     
   17 2 -5.551181E-02   57.0000     
   18 2 -5.460630E-02   39.0000     
   19 2 -5.370079E-02   57.0000     
   20 2 -5.279528E-02   46.0000     
   21 2 -5.188976E-02   37.0000     
   22 2 -5.098425E-02   53.0000     
   23 2 -5.007874E-02   42.0000     
   24 2 -4.917323E-02   47.0000     
   25 2 -4.826771E-02   50.0000     
   26 2 -4.736220E-02   39.0000     
   27 2 -4.645669E-02   42.0000     
   28 2 -4.555118E-02   30.0000     
   29 2 -4.464567E-02   30.0000     
   30 2 -4.374016E-02   26.0000     
   31 2 -4.283465E-02   32.0000     
   32 2 -4.192913E-02   23.0000     
   33 2 -4.102362E-02   20.0000     
   34 2 -4.011811E-02   396.000     
   35 2 -3.921260E-02   12.0000     
   36 2 -3.830709E-02   15.0000     
   37 2 -3.740158E-02   16.0000     
   38 2 -3.649606E-02   5.00000     
   39 2 -3.559055E-02   14.0000     
   40 2 -3.468504E-02   15.0000     
   41 2 -3.377953E-02   20.0000     
   42 2 -3.287401E-02   12.0000     
   43 2 -3.196850E-02   21.0000     
   44 2 -3.106299E-02   17.0000     
   45 2 -3.015748E-02   15.0000     
   46 2 -2.925197E-02   14.0000     
   47 2 -2.834646E-02   14.0000     
   48 2 -2.744094E-02   18.0000     
   49 2 -2.653543E-02   15.0000     
   50 2 -2.562992E-02   18.0000     
   51 2 -2.472441E-02   16.0000     
   52 2 -2.381890E-02   14.0000     
   53 2 -2.291339E-02   17.0000     
   54 2 -2.200787E-02   15.0000     
   55 2 -2.110236E-02   15.0000     
   56 2 -2.019685E-02   12.0000     
   57 2 -1.929134E-02   14.0000     
   58 2 -1.838582E-02   21.0000     
   59 2 -1.748031E-02   14.0000     
   60 2 -1.657480E-02   12.0000     
   61 2 -1.566929E-02   16.0000     
   62 2 -1.476378E-02   17.0000     
   63 2 -1.385827E-02   10.0000     
   64 2 -1.295275E-02   16.0000     
   65 2 -1.204724E-02   14.0000     
   66 2 -1.114173E-02   10.0000     
   67 2 -1.023622E-02   19.0000     
   68 2 -9.330709E-03   13.0000     
   69 2 -8.425195E-03   18.0000     
   70 2 -7.519685E-03   17.0000     
   71 2 -6.614171E-03   22.0000     
   72 2 -5.708657E-03   18.0000     
   73 2 -4.803151E-03   17.0000     
   74 2 -3.897637E-03   16.0000     
   75 2 -2.992123E-03   19.0000     
   76 2 -2.086610E-03   22.0000     
   77 2 -1.181103E-03   18.0000     
   78 2 -2.755895E-04   21.0000     
   79 2  6.299242E-04   18.0000     
   80 2  1.535438E-03   19.0000     
   81 2  2.440944E-03   15.0000     
   82 2  3.346458E-03   22.0000     
   83 2  4.251972E-03   18.0000     
   84 2  5.157486E-03   17.0000     
   85 2  6.062992E-03   24.0000     
   86 2  6.968506E-03   26.0000     
   87 2  7.874019E-03   18.0000     
   88 2  8.779533E-03   32.0000     
   89 2  9.685040E-03   23.0000     
   90 2  1.059055E-02   25.0000     
   91 2  1.149607E-02   31.0000     
   92 2  1.240158E-02   23.0000     
   93 2  1.330709E-02   20.0000     
   94 2  1.421260E-02   15.0000     
   95 2  1.511811E-02   26.0000     
   96 2  1.602363E-02   21.0000     
   97 2  1.692913E-02   17.0000     
   98 2  1.783465E-02   12.0000     
   99 2  1.874016E-02   12.0000     
  100 2  1.964567E-02   18.0000     
  101 2  2.055118E-02   19.0000     
  102 2  2.145670E-02   14.0000     
  103 2  2.236221E-02   15.0000     
  104 2  2.326772E-02   22.0000     
  105 2  2.417323E-02   17.0000     
  106 2  2.507874E-02   19.0000     
  107 2  2.598426E-02   28.0000     
  108 2  2.688976E-02   10.0000     
  109 2  2.779528E-02   10.0000     
  110 2  2.870079E-02   14.0000     
  111 2  2.960631E-02   12.0000     
  112 2  3.051181E-02   9.00000     
  113 2  3.141733E-02   11.0000     
  114 2  3.232284E-02   8.00000     
  115 2  3.322835E-02   8.00000     
  116 2  3.413386E-02   6.00000     
  117 2  3.503937E-02   12.0000     
  118 2  3.594489E-02   9.00000     
  119 2  3.685040E-02   2.00000     
  120 2  3.775591E-02   8.00000     
  121 2  3.866142E-02   1.00000     
  122 2  3.956693E-02   2.00000     
  123 2  4.047245E-02   5.00000     
  124 2  4.137795E-02   1.00000     
  125 2  4.228347E-02   2.00000     
  126 2  4.318898E-02   3.00000     
  127 2  4.409450E-02   1.00000     
  128 2  4.500000E-02   0.00000     
