 ; tst/tst  12-Dec-12 AT 16:50 doc_sort_1.tst
    1 2   518.700       1809.00     
    2 2   395.320       2115.30     
    3 2   468.150       2232.30     
    4 2   253.930       2321.60     
    5 2   609.640       2456.40     
    6 2   309.640       2458.40     
    7 2   436.250       2685.60     
    8 2   584.870       2923.40     
    9 2   191.630       3129.40     
   10 2   236.250       4271.20     
