 ;spi/dat   26-MAY-2016 AT 11:26:52   docsep_003.dat
 ; KEY       PSI,    THE,    PHI
  739 8   0.00000       126.563      -73.9549       739.000      -149.279     -0.336330       1.37370       3.00000     
  740 8   0.00000       67.6692      -47.5477       740.000      -68.0620       1.33189       11.3124       3.00000     
  741 8   0.00000       134.790      -34.0371       741.000       66.8010       2.87678      -4.19704       3.00000     
  742 8   0.00000       152.165      -61.5819       742.000      -94.3960      0.470197       7.04769       3.00000     
  745 8   0.00000       142.999      -109.784       745.000      -110.398      -1.97121       2.45799       3.00000     
