    1 3   215.262      4.225892E-02 -0.250874     
    2 3   214.202     -1.040697E-02 -0.112303     
    3 3   319.551     -0.107761     -0.199043     
    4 3   313.466     -4.037911E-02 -0.186968     
    5 3   240.361      3.537652E-02 -0.191193     
    6 3   1.12122     -1.403069E-02 -0.118443     
    7 3   68.9550     -2.465224E-02 -8.133101E-02 
    8 3   176.031      2.107555E-02 -8.776301E-02 
    9 3   277.224     -2.777755E-02 -0.189211     
   10 3   248.840     -3.891147E-02 -0.185945     
   11 3   131.726     -0.179932     -0.305400     
   12 3   1.33728     -0.178821     -0.175321     
   13 3   246.035      4.260540E-03 -0.216122     
   14 3   284.863     -0.182760     -0.291089     
   15 3   337.668     -6.417872E-02 -0.277635     
   16 3   67.1080     -0.181989     -0.236835     
   17 3   324.551     -7.844698E-02 -0.279176     
   18 3   352.912     -0.183017     -0.469271     
   19 3   144.248     -0.180458     -0.228303     
   20 3   168.814     -9.966332E-02 -0.234199     
   21 3   215.498     -2.326894E-02 -0.185893     
   22 3   202.801      5.240464E-02 -1.658678E-03 
   23 3   62.2347     -0.156160     -0.131048     
   24 3   120.961     -6.464005E-02 -0.119804     
   25 3   340.453     -0.118281     -0.229518     
   26 3   315.354     -3.814100E-02 -0.201532     
   27 3   262.157      0.105246     -8.701777E-02 
   28 3   98.9716     -0.136210      1.328783E-02 
   29 3   15.8565     -9.368908E-02 -5.665159E-02 
   30 3   157.797      1.324821E-02 -0.100728     
   31 3   71.2838     -0.272606     -0.267031     
   32 3   211.690     -0.146636     -0.343439     
   33 3   314.468     -9.588838E-02 -0.257291     
   34 3   193.144     -6.473446E-02 -0.249284     
   35 3   355.241     -0.202572     -0.222840     
   36 3   189.655     -0.172473     -0.294061     
   37 3   285.215     -6.092191E-02 -0.274358     
   38 3   79.4895     -0.190175     -0.195082     
   39 3   25.8119     -0.266524     -0.329824     
   40 3   345.642     -0.137279     -0.313528     
   41 3   69.0550     -5.190372E-03 -0.135338     
   42 3   256.113     -3.432869E-02 -0.189567     
   43 3   162.030     -6.132388E-02 -0.174638     
   44 3   316.525     -0.132119     -0.261334     
   45 3   312.374     -0.258732     -0.409866     
   46 3   256.244     -1.299161E-02 -0.214886     
   47 3   324.998     -0.115058     -0.207380     
   48 3   305.109     -2.565336E-02 -0.293649     
   49 3   228.041     -0.239930     -0.384797     
   50 3   257.745     -9.378818E-02 -0.305952     
   51 3   108.039     -0.330276     -0.336177     
   52 3   359.847     -0.266132     -0.343262     
   53 3   96.8642     -0.216310     -0.294123     
   54 3   318.387     -0.177518     -0.379661     
   55 3   134.038     -0.322004     -0.427130     
   56 3   8.32977     -0.414686     -0.521889     
   57 3   162.665     -0.192313     -0.331242     
   58 3   304.719     -0.168531     -0.472331     
   59 3   87.8138     -0.247523     -0.258231     
   60 3   103.930     -0.267994     -0.324309     
   61 3   54.7399     -0.155144     -0.202809     
   62 3   30.9268     -0.149470     -0.245357     
   63 3   268.603     -0.194468     -0.238249     
   64 3   241.505     -4.739720E-02 -0.379188     
   65 3   20.3264     -8.030653E-03 -0.115345     
   66 3   179.622     -2.186149E-02 -0.226725     
   67 3   37.2077     -0.173147     -0.224657     
   68 3   155.382      3.574848E-03 -0.209555     
   69 3   169.784     -1.153404E-02 -0.245940     
   70 3   74.8714     -0.603690     -0.464648     
   71 3   278.199     -0.130841     -0.372234     
   72 3   100.534     -0.249560     -0.246097     
   73 3   21.7654     -0.298400     -0.424859     
   74 3   226.621     -0.206472     -0.311409     
   75 3   0.00000     -8.921814E-02 -0.189930     
   76 3   96.3596     -0.269686     -0.371626     
   77 3   4.95117     -0.320029     -0.537114     
   78 3   203.893     -0.325995     -0.344374     
   79 3   325.372     -0.371228     -0.618058     
   80 3   16.5924     -0.346746     -0.510100     
