    1 3   45.3074     -0.232521      0.116337     
    2 3   45.2421     -6.723666E-02  2.860007E-02 
    3 3   151.174      1.253188E-02  0.127314     
    4 3   144.090     -7.504344E-02  0.157227     
    5 3   72.2297     -1.806039E-02  0.224653     
    6 3   191.925     -0.133723     -2.683800E-02 
    7 3   260.598     -4.336309E-02  1.175082E-02 
    8 3   7.62418     -0.110554      9.539664E-02 
    9 3   107.018     -0.118756      0.142233     
   10 3   80.0959     -6.305927E-02  0.146324     
   11 3   321.442      7.883912E-02  0.249898     
   12 3   192.827      0.165620      0.152615     
   13 3   77.4373      2.017343E-02  0.260353     
   14 3   115.460      9.819210E-02  0.247895     
   15 3   169.119      8.125097E-02  0.279817     
   16 3   258.489      0.162217      0.192636     
   17 3   156.137     -1.022220E-03  0.257898     
   18 3   183.992      0.142474      0.358287     
   19 3   335.772      0.114672      0.185509     
   20 3   0.00000      5.585861E-02  0.246296     
   21 3   172.862      0.339798      0.118972     
   22 3   33.0646     -2.074373E-02  9.011036E-02 
   23 3   252.768      7.490283E-02 -2.802091E-02 
   24 3   312.489      4.994458E-02  3.233544E-02 
   25 3   298.177      0.296902      6.601423E-03 
   26 3   271.614      0.244237      0.157052     
   27 3   218.309      0.332743      0.221570     
   28 3   56.3267      9.710670E-03  0.152380     
   29 3   207.245      0.192623      0.107030     
   30 3   348.773     -6.565791E-02  3.651595E-02 
   31 3   263.008      0.252765      0.236875     
   32 3   42.7081      0.226278      0.341778     
   33 3   145.581      2.712131E-02  0.240346     
   34 3   24.5680     -4.114926E-02  0.242631     
   35 3   186.349      0.232595      0.174083     
   36 3   20.5821      0.100667      0.233934     
   37 3   116.307      3.063321E-02  0.252463     
   38 3   270.665      5.657512E-02  9.888873E-02 
   39 3   215.859      0.167004      0.243927     
   40 3   175.943      0.108144      0.284591     
   41 3   259.784     -0.111458      2.316189E-02 
   42 3   86.4319     -0.190425      0.102717     
   43 3   352.793     -0.154580      3.886780E-02 
   44 3   146.928     -8.162475E-02  0.159576     
   45 3   142.278      9.508741E-02  0.229818     
   46 3   85.3665     -9.667182E-02  0.126954     
   47 3   154.478     -0.102227      8.748722E-02 
   48 3   136.344     -0.225418      7.970607E-02 
   49 3   57.7163      0.141776      0.278967     
   50 3   89.0688     -7.758951E-02  0.143959     
   51 3   298.764      0.253993      0.291611     
   52 3   190.133      0.266756      0.335759     
   53 3   288.581      0.181276      0.202021     
   54 3   150.159      0.166100      0.383348     
   55 3   324.089      0.129859      0.302237     
   56 3   199.540      0.398186      0.354492     
   57 3   352.861      3.621411E-02  0.222550     
   58 3   135.273      4.940140E-02  0.360882     
   59 3   278.228      0.127848      0.235206     
   60 3   294.307      0.158684      0.223674     
   61 3   245.982      3.066152E-02  2.175377E-02 
   62 3   221.421     -7.132089E-02  2.863400E-03 
   63 3   99.4213      2.804616E-02  4.807088E-02 
   64 3   71.9025     -8.004546E-03  0.246947     
   65 3   210.596     -0.242193      2.116548E-02 
   66 3   9.52795     -0.188753      0.106273     
   67 3   228.347     -1.629576E-02  9.590365E-02 
   68 3   345.572     -2.534354E-02  0.122590     
   69 3  0.316711     -0.126350      6.689656E-02 
   70 3   264.799      0.202983      0.138738     
   71 3   107.828     -2.175188E-02  0.371248     
   72 3   292.619      0.287399      0.231227     
   73 3   213.006      0.206401      0.304855     
   74 3   56.9649      0.155167      0.246427     
   75 3   191.914      0.162647      0.396779     
   76 3   285.899      0.132162      0.175163     
   77 3   195.846      0.267181      0.392458     
   78 3   34.6053      0.141798      0.221687     
   79 3   155.930      0.195960      0.425385     
   80 3   207.708      0.309319      0.333400     
