
 ;   Cell constants, Cell angles, Origins, Scales, Atom numbers

    1 3   76.6960       85.9730       113.367     
    2 3   90.0000       90.0000       90.0000     
    3 3   1.00000       0.00000       0.00000     
    4 3   0.00000       1.00000       0.00000     
    5 3   0.00000       0.00000       1.00000     
    6 3  1.303800E-02   0.00000       0.00000     
    7 3   0.00000      1.163200E-02   0.00000     
    8 3   0.00000       0.00000      8.821000E-03 
    9 3   5126.00       1.00000       51.0000     
