 ;spi/dat   21-JAN-2014 AT 09:20:13   tfed_noise.dat
 ;   Spa. freq.(1/A), Back. noise, Back. subtr. PS,  Env(f)**2
   61 4  4.285714E-02  4.352230E-03  2.226927E-04  5.850433E-04 
   62 4  4.357143E-02  4.338496E-03  3.901473E-04  5.609808E-04 
   63 4  4.428571E-02  4.324868E-03  5.173618E-04  5.381871E-04 
   64 4  4.500000E-02  4.311371E-03  5.152547E-04  5.165618E-04 
   65 4  4.571429E-02  4.298033E-03  3.959266E-04  4.960103E-04 
   66 4  4.642857E-02  4.284873E-03  2.320693E-04  4.764441E-04 
   67 4  4.714286E-02  4.271902E-03  6.903382E-05  4.577897E-04 
   68 4  4.785714E-02  4.259141E-03  1.205225E-05  4.399647E-04 
   69 4  4.857143E-02  4.246588E-03  4.909420E-05  4.229173E-04 
   70 4  4.928571E-02  4.234256E-03  1.977142E-04  4.065814E-04 
   71 4  5.000000E-02  4.222141E-03  3.393283E-04  3.909082E-04 
   72 4  5.071428E-02  4.210247E-03  3.758492E-04  3.758492E-04 
   73 4  5.142857E-02  4.198569E-03  3.310726E-04  3.613625E-04 
   74 4  5.214286E-02  4.187105E-03  1.863274E-04  3.474080E-04 
   75 4  5.285714E-02  4.175848E-03  6.303424E-05  3.339536E-04 
   76 4  5.357143E-02  4.164787E-03   0.00000      3.209696E-04 
   77 4  5.428571E-02  4.153915E-03  6.954931E-05  3.084308E-04 
   78 4  5.500000E-02  4.143225E-03  1.824149E-04  2.963077E-04 
   79 4  5.571429E-02  4.132702E-03  2.627429E-04  2.845842E-04 
   80 4  5.642857E-02  4.122337E-03  2.665021E-04  2.732398E-04 
   81 4  5.714286E-02  4.112117E-03  1.784908E-04  2.622562E-04 
   82 4  5.785714E-02  4.102031E-03  6.273622E-05  2.516224E-04 
   83 4  5.857143E-02  4.092064E-03  4.515518E-06  2.413234E-04 
   84 4  5.928572E-02  4.082206E-03  5.119154E-05  2.313443E-04 
   85 4  6.000000E-02  4.072440E-03  1.157592E-04  2.216860E-04 
   86 4  6.071429E-02  4.062756E-03  1.909621E-04  2.123313E-04 
   87 4  6.142857E-02  4.053149E-03  1.862263E-04  2.032677E-04 
   88 4  6.214286E-02  4.043587E-03  1.238557E-04  1.945086E-04 
   89 4  6.285714E-02  4.034080E-03  2.293475E-05  1.860266E-04 
   90 4  6.357143E-02  4.024607E-03  2.810732E-06  1.778216E-04 
   91 4  6.428572E-02  4.015156E-03  6.898399E-05  1.698956E-04 
   92 4  6.500000E-02  4.005718E-03  1.493772E-04  1.622420E-04 
   93 4  6.571428E-02  3.996276E-03  1.520249E-04  1.548603E-04 
   94 4  6.642857E-02  3.986832E-03  1.034015E-04  1.477404E-04 
   95 4  6.714286E-02  3.977382E-03  3.896281E-05  1.408732E-04 
   96 4  6.785715E-02  3.967903E-03  3.736466E-06  1.342674E-04 
   97 4  6.857143E-02  3.958390E-03  2.767658E-05  1.279218E-04 
   98 4  6.928571E-02  3.948848E-03  9.522308E-05  1.218175E-04 
   99 4  7.000000E-02  3.939266E-03  1.159590E-04  1.159590E-04 
  100 4  7.071429E-02  3.929621E-03  5.255220E-05  1.103603E-04 
  101 4  7.142857E-02  3.919936E-03  1.051882E-05  1.049917E-04 
  102 4  7.214285E-02  3.910199E-03   0.00000      9.985734E-05 
  103 4  7.285714E-02  3.900400E-03  3.027986E-05  9.495975E-05 
  104 4  7.357143E-02  3.890546E-03  6.094296E-05  9.028520E-05 
  105 4  7.428572E-02  3.880619E-03  5.567353E-05  8.584792E-05 
  106 4  7.500000E-02  3.870641E-03  2.251216E-05  8.161855E-05 
  107 4  7.571428E-02  3.860590E-03  1.149671E-05  7.761712E-05 
  108 4  7.642857E-02  3.850482E-03  1.737336E-05  7.382128E-05 
  109 4  7.714286E-02  3.840320E-03  5.831919E-05  7.022382E-05 
  110 4  7.785714E-02  3.830084E-03  5.614711E-05  6.684125E-05 
  111 4  7.857143E-02  3.819807E-03  3.316021E-05  6.363867E-05 
  112 4  7.928571E-02  3.809471E-03  1.511979E-05  6.062910E-05 
  113 4  8.000000E-02  3.799072E-03  1.274911E-05  5.781604E-05 
  114 4  8.071429E-02  3.788617E-03  3.956631E-05  5.518738E-05 
  115 4  8.142857E-02  3.778134E-03  4.074210E-05  5.271379E-05 
  116 4  8.214286E-02  3.767620E-03  1.723762E-05  5.039643E-05 
  117 4  8.285714E-02  3.757054E-03  1.401780E-05  4.825857E-05 
  118 4  8.357143E-02  3.746490E-03  3.394205E-05  4.623621E-05 
  119 4  8.428571E-02  3.735855E-03  1.931563E-05  4.440849E-05 
  120 4  8.500000E-02  3.725218E-03  2.712337E-05  4.270254E-05 
  121 4  8.571429E-02  3.714584E-03  7.193070E-06  4.110998E-05 
  122 4  8.642857E-02  3.703931E-03  2.961373E-06  3.965665E-05 
  123 4  8.714285E-02  3.693275E-03  1.888303E-05  3.832160E-05 
  124 4  8.785714E-02  3.682631E-03  1.821783E-05  3.709178E-05 
  125 4  8.857143E-02  3.671998E-03  1.780293E-05  3.596605E-05 
  126 4  8.928572E-02  3.661350E-03  1.035887E-05  3.496977E-05 
  127 4  9.000000E-02  3.650745E-03  1.249439E-05  3.404613E-05 
  128 4  9.071428E-02  3.640157E-03  1.858175E-05  3.321865E-05 
  129 4  9.142857E-02  3.629624E-03  1.810538E-05  3.245194E-05 
  130 4  9.214286E-02  3.619129E-03  1.716334E-05  3.175903E-05 
  131 4  9.285714E-02  3.608688E-03  5.183276E-06  3.112620E-05 
  132 4  9.357143E-02  3.598211E-03  9.449199E-06  3.064470E-05 
  133 4  9.428571E-02  3.587870E-03  1.783506E-05  3.013737E-05 
  134 4  9.500000E-02  3.577604E-03  1.141545E-05  2.966728E-05 
  135 4  9.571429E-02  3.567440E-03  1.682248E-05  2.920581E-05 
  136 4  9.642857E-02  3.557244E-03  2.481556E-05  2.889335E-05 
  137 4  9.714286E-02  3.547193E-03  1.404621E-05  2.854550E-05 
  138 4  9.785714E-02  3.537211E-03   0.00000      2.824073E-05 
  139 4  9.857143E-02  3.527272E-03  2.655969E-05  2.800371E-05 
  140 4  9.928571E-02  3.517382E-03  2.533616E-05  2.783234E-05 
  141 4  0.100000      3.507731E-03  1.883553E-05  2.752664E-05 
  142 4  0.100714      3.498049E-03  1.590722E-05  2.736668E-05 
  143 4  0.101429      3.488529E-03  1.243316E-05  2.715131E-05 
  144 4  0.102143      3.479092E-03  2.696412E-05  2.696412E-05 
  145 4  0.102857      3.469738E-03  1.566042E-05  2.680346E-05 
  146 4  0.103571      3.460513E-03  2.028118E-05  2.662069E-05 
  147 4  0.104286      3.451349E-03  2.102531E-05  2.648379E-05 
  148 4  0.105000      3.442304E-03  1.655240E-05  2.633687E-05 
  149 4  0.105714      3.433428E-03  2.316199E-05  2.612523E-05 
  150 4  0.106429      3.424590E-03  2.075569E-05  2.598064E-05 
  151 4  0.107143      3.415865E-03  7.791212E-06  2.582581E-05 
  152 4  0.107857      3.407192E-03  1.294562E-05  2.572592E-05 
  153 4  0.108571      3.398730E-03  1.475867E-05  2.551498E-05 
  154 4  0.109286      3.390215E-03  2.338318E-05  2.546236E-05 
  155 4  0.110000      3.381984E-03  1.684390E-05  2.521533E-05 
  156 4  0.110714      3.373801E-03  4.621921E-06  2.502650E-05 
  157 4  0.111429      3.365679E-03  1.845183E-05  2.487074E-05 
  158 4  0.112143      3.357698E-03  1.438102E-05  2.466817E-05 
  159 4  0.112857      3.349743E-03  2.411590E-05  2.453756E-05 
  160 4  0.113571      3.341933E-03  1.757056E-05  2.435339E-05 
  161 4  0.114286      3.334155E-03  1.532468E-05  2.422952E-05 
  162 4  0.115000      3.326477E-03  2.033031E-05  2.409378E-05 
  163 4  0.115714      3.318913E-03  5.188631E-06  2.392894E-05 
  164 4  0.116429      3.311382E-03   0.00000      2.381904E-05 
  165 4  0.117143      3.304023E-03  1.112744E-05  2.362160E-05 
  166 4  0.117857      3.296670E-03  1.765485E-05  2.350123E-05 
  167 4  0.118571      3.289341E-03  7.960247E-06  2.343301E-05 
  168 4  0.119286      3.282036E-03  8.383300E-06  2.342509E-05 
  169 4  0.120000      3.274934E-03  1.984858E-05  2.328306E-05 
  170 4  0.120714      3.267827E-03  1.756148E-05  2.322486E-05 
  171 4  0.121429      3.260641E-03  1.261500E-05  2.331310E-05 
  172 4  0.122143      3.253802E-03  2.312497E-05  2.312497E-05 
  173 4  0.122857      3.246854E-03  5.904119E-06  2.311310E-05 
  174 4  0.123571      3.239703E-03  2.084533E-06  2.337201E-05 
  175 4  0.124286      3.232851E-03  1.717359E-05  2.339389E-05 
  176 4  0.125000      3.226173E-03  1.507718E-05  2.329913E-05 
  177 4  0.125714      3.219247E-03  6.907620E-06  2.351520E-05 
  178 4  0.126429      3.212308E-03  5.118549E-06  2.379925E-05 
  179 4  0.127143      3.205669E-03  1.484761E-06  2.383161E-05 
  180 4  0.127857      3.198878E-03  2.074521E-07  2.407306E-05 
  181 4  0.128571      3.192181E-03  7.572584E-06  2.426654E-05 
  182 4  0.129286      3.185362E-03  1.101731E-05  2.463255E-05 
  183 4  0.130000      3.178748E-03  5.576760E-06  2.483348E-05 
  184 4  0.130714      3.171906E-03  8.255243E-06  2.530892E-05 
  185 4  0.131429      3.165197E-03  3.175577E-06  2.569216E-05 
  186 4  0.132143      3.158601E-03  3.467547E-06  2.599997E-05 
  187 4  0.132857      3.151641E-03  1.256471E-05  2.670800E-05 
  188 4  0.133571      3.145081E-03  1.400826E-05  2.705166E-05 
  189 4  0.134286      3.138619E-03  2.576737E-06  2.732361E-05 
  190 4  0.135000      3.131775E-03  3.481284E-06  2.801721E-05 
  191 4  0.135714      3.125201E-03  1.489185E-06  2.845936E-05 
  192 4  0.136429      3.118725E-03  4.685018E-06  2.883561E-05 
  193 4  0.137143      3.111879E-03  1.450744E-05  2.961257E-05 
  194 4  0.137857      3.105407E-03  6.032642E-06  3.003376E-05 
  195 4  0.138571      3.098748E-03  1.357775E-05  3.066752E-05 
  196 4  0.139286      3.091911E-03  1.777243E-05  3.150990E-05 
  197 4  0.140000      3.085807E-03  3.244728E-06  3.161700E-05 
  198 4  0.140714      3.079200E-03   0.00000      3.226590E-05 
  199 4  0.141429      3.072505E-03  8.297851E-06  3.301911E-05 
  200 4  0.142143      3.066033E-03  1.358124E-05  3.356719E-05 
  201 4  0.142857      3.059674E-03  1.812563E-05  3.401819E-05 
  202 4  0.143571      3.053235E-03  1.916406E-05  3.456790E-05 
  203 4  0.144286      3.046990E-03  5.853595E-06  3.494229E-05 
  204 4  0.145000      3.040571E-03  4.332513E-06  3.551412E-05 
  205 4  0.145714      3.034680E-03  9.353738E-06  3.557140E-05 
  206 4  0.146429      3.028114E-03  1.349882E-05  3.632717E-05 
  207 4  0.147143      3.022546E-03  1.309905E-05  3.609853E-05 
  208 4  0.147857      3.016234E-03  1.100823E-05  3.665313E-05 
  209 4  0.148571      3.010596E-03  9.563053E-06  3.653532E-05 
  210 4  0.149286      3.004730E-03  1.886534E-05  3.668456E-05 
  211 4  0.150000      2.999376E-03  1.426460E-05  3.633695E-05 
  212 4  0.150714      2.993415E-03  1.809653E-05  3.663753E-05 
  213 4  0.151429      2.988310E-03  1.534889E-05  3.610924E-05 
  214 4  0.152143      2.982908E-03  1.580431E-05  3.591157E-05 
  215 4  0.152857      2.977740E-03  2.698903E-05  3.552157E-05 
  216 4  0.153571      2.972754E-03  3.234972E-05  3.499188E-05 
  217 4  0.154286      2.968370E-03  2.591289E-05  3.390200E-05 
  218 4  0.155000      2.963829E-03  1.643924E-05  3.301981E-05 
  219 4  0.155714      2.958846E-03  1.412421E-05  3.264472E-05 
  220 4  0.156429      2.954321E-03  2.446189E-05  3.186567E-05 
  221 4  0.157143      2.950468E-03  2.394780E-05  3.047334E-05 
  222 4  0.157857      2.946526E-03  1.789792E-05  2.925051E-05 
  223 4  0.158571      2.942884E-03  2.679625E-05  2.780324E-05 
  224 4  0.159286      2.938930E-03  2.676179E-05  2.676179E-05 
  225 4  0.160000      2.935405E-03  1.804158E-05  2.537249E-05 
  226 4  0.160714      2.931608E-03  2.319016E-05  2.437527E-05 
  227 4  0.161429      2.928527E-03  2.152938E-05  2.275337E-05 
  228 4  0.162143      2.925629E-03  1.947535E-05  2.106954E-05 
  229 4  0.162857      2.922666E-03  1.068646E-05  1.957896E-05 
  230 4  0.163571      2.920185E-03  1.466321E-05  1.773657E-05 
  231 4  0.164286      2.917399E-03  1.288229E-05  1.635659E-05 
  232 4  0.165000      2.914507E-03  1.144316E-05  1.525460E-05 
  233 4  0.165714      2.912669E-03  8.937204E-06  1.325062E-05 
  234 4  0.166429      2.910631E-03  5.123205E-06  1.163152E-05 
  235 4  0.167143      2.908299E-03  9.068521E-06  1.049740E-05 
  236 4  0.167857      2.905324E-03  4.710164E-07  1.025153E-05 
  237 4  0.168571      2.903456E-03  9.089475E-06  9.089475E-06 
  238 4  0.169286      2.900874E-03  8.516479E-06  8.898089E-06 
  239 4  0.170000      2.898725E-03   0.00000      8.524163E-06 
  240 4  0.170714      2.896323E-03  1.016771E-06  8.671079E-06 
  241 4  0.171429      2.893696E-03  7.909024E-06  9.337207E-06 
  242 4  0.172143      2.890004E-03   0.00000      1.139822E-05 
  243 4  0.172857      2.887532E-03  1.980690E-06  1.253490E-05 
  244 4  0.173571      2.884102E-03  9.744894E-06  1.499336E-05 
  245 4  0.174286      2.880056E-03  1.412071E-05  1.844624E-05 
  246 4  0.175000      2.874997E-03  1.581968E-05  2.330192E-05 
  247 4  0.175714      2.870092E-03  9.238953E-06  2.841023E-05 
  248 4  0.176429      2.864560E-03  1.109368E-05  3.459584E-05 
  249 4  0.177143      2.857687E-03  1.945649E-05  4.258519E-05 
  250 4  0.177857      2.849133E-03  2.364698E-05  5.276594E-05 
