 ;spi/dat   10-SEP-2012 AT 11:38:27   output/apsara_sa_doc_001.dat
    1 6   1.00000       180.000       0.00000       0.00000       0.00000       416.498     
    2 6   2.00000       0.00000       0.00000       0.00000       1.00000       390.255     
    3 6   3.00000       180.000       0.00000       0.00000       0.00000       394.000     
    4 6   4.00000       180.000       0.00000       0.00000       0.00000       415.259     
    5 6   5.00000       180.000       0.00000       0.00000       0.00000       392.298     
    6 6   6.00000       0.00000       0.00000       0.00000       0.00000       398.878     
    7 6   7.00000       180.000       0.00000       0.00000       0.00000       427.038     
    8 6   8.00000       180.000       0.00000       0.00000       1.00000       388.343     
    9 6   9.00000       180.000       0.00000       0.00000       0.00000       378.663     
   10 6   10.0000       180.000       0.00000       0.00000       0.00000       424.140     
   11 6   11.0000       0.00000       0.00000       0.00000       1.00000       388.949     
   12 6   12.0000       180.000       0.00000       0.00000       0.00000       378.354     
   13 6   13.0000       180.000       0.00000       0.00000       0.00000       413.156     
   14 6   14.0000       180.000       0.00000       0.00000       0.00000       391.678     
   15 6   15.0000       180.000       0.00000       0.00000       0.00000       398.358     
   16 6   16.0000       180.000       0.00000       0.00000       0.00000       414.885     
   17 6   17.0000       180.000       0.00000       0.00000       1.00000       389.083     
   18 6   18.0000       180.000       0.00000       0.00000       0.00000       392.111     
   19 6   19.0000       180.000       0.00000       0.00000       0.00000       418.409     
   20 6   20.0000       180.000       0.00000       0.00000       0.00000       375.454     
   21 6   21.0000       180.000       0.00000       0.00000       0.00000       393.578     
   22 6   22.0000       180.000       0.00000       0.00000       0.00000       441.959     
   23 6   23.0000       0.00000       0.00000      -1.00000       0.00000       415.538     
   24 6   24.0000       180.000       0.00000       0.00000       0.00000       403.640     
   25 6   25.0000       180.000       0.00000       0.00000       0.00000       453.541     
   26 6   26.0000       0.00000       0.00000       0.00000       0.00000       428.553     
   27 6   27.0000       180.000       0.00000       0.00000       0.00000       407.446     
   28 6   28.0000       180.000       0.00000       0.00000       0.00000       432.526     
   29 6   29.0000       180.000       0.00000      -1.00000       0.00000       418.615     
   30 6   30.0000       180.000       0.00000       0.00000       0.00000       416.110     
   31 6   31.0000       180.000       0.00000       0.00000       0.00000       441.364     
   32 6   32.0000       180.000       0.00000       0.00000       0.00000       399.283     
   33 6   33.0000       180.000       0.00000       0.00000       0.00000       400.621     
   34 6   34.0000       0.00000       0.00000       0.00000       1.00000       432.399     
   35 6   35.0000       0.00000       0.00000       0.00000       1.00000       423.334     
   36 6   36.0000       180.000       0.00000      -1.00000       0.00000       412.889     
   37 6   37.0000       180.000       0.00000       0.00000       0.00000       443.854     
   38 6   38.0000       0.00000       0.00000       0.00000       0.00000       417.092     
   39 6   39.0000       180.000       0.00000       0.00000       0.00000       408.201     
   40 6   40.0000       180.000       0.00000       0.00000       1.00000       432.399     
