         8  1.58019E+05  0.21921              0         80
 8.87303E-03   4.04781E+00   4.04781E+00
 7.62575E-03   3.47881E+00   7.52661E+00
 5.33186E-03   2.43235E+00   9.95897E+00
 3.48832E-03   1.59134E+00   1.15503E+01
 3.43611E-03   1.56753E+00   1.31178E+01
 3.40243E-03   1.55216E+00   1.46700E+01
 3.38203E-03   1.54286E+00   1.62129E+01
 3.35064E-03   1.52854E+00   1.77414E+01
  1.0494      -1.2115      0.65620     -0.35301     -0.14336      0.55882      0.30589     -0.24877      0.12953      3.57637E-02 
 0.10068     -6.85986E-02  8.95036E-02 -0.21735     -0.18712     -2.14569E-02  3.56435E-02 -1.26061E-02 -0.14668     -0.13738     
-5.40676E-02  7.01495E-02  0.14107     -3.58699E-02  0.13105      0.12300     -0.11060     -4.51940E-02 -0.10149     -4.11097E-02 
-0.13328      9.29534E-03  0.13931     -8.97637E-02  0.11541      0.10615      3.08426E-02 -4.36629E-02  5.44368E-02  2.15630E-02 
-4.38582E-02 -0.21817     -0.10407     -3.81694E-02  2.42362E-02 -8.91574E-02  0.10471     -0.24317     -6.69276E-02  0.17889     
 7.99206E-02 -5.68269E-02  0.10595     -8.23988E-02  0.17915     -7.46296E-02  2.87597E-02 -0.20553      0.26279     -4.41035E-02 
 4.43373E-02  5.51108E-02 -5.45681E-02 -0.16370     -5.98660E-02 -0.23851      0.11397     -9.98269E-02 -6.33060E-02 -8.98105E-02 
 0.14071      3.02240E-03  3.71046E-02  0.11818      5.10444E-02  2.96258E-02  0.18839      0.13694     -0.17874      0.11346     
 0.97731     -0.78180       1.1146      -1.1603      0.56556       1.2398     -0.65330     -1.73022E-02 -2.11170E-02  2.97362E-02 
 0.13336      0.34254      2.38673E-02 -9.94709E-02  0.11565     -8.30154E-04 -0.13456     -9.35887E-02  4.37124E-02  4.96217E-02 
 7.49452E-02  7.13701E-02 -0.18177     -9.49149E-02 -1.82210E-03 -0.10490      1.52030E-03  0.15038     -0.14435      4.42192E-02 
-6.64433E-02  4.05695E-02  2.81172E-02 -5.39790E-02 -0.17017     -0.23117      0.27122      9.89987E-02  2.36544E-02  7.63629E-02 
 2.16241E-02 -8.24084E-02  0.11852      2.62247E-03  8.41711E-02  6.61641E-02 -0.19154      7.81836E-02 -0.13599     -4.69022E-02 
 0.20558      2.47074E-02 -0.10798      0.20278      3.69983E-02 -1.23892E-02 -0.18693      8.54782E-02  0.19159     -1.42572E-02 
-1.97782E-02 -5.21155E-02  9.08071E-02 -7.54922E-02 -0.11610      7.48290E-02 -4.56943E-02  1.84616E-02  0.15351     -0.11202     
-6.06183E-03  0.16500      1.86846E-02  0.14366      1.99812E-02 -8.65730E-02  2.50402E-02  0.13491     -3.72991E-02  0.11224     
  1.2145      -1.1122      0.78240       1.6457       1.6525     -0.39821     -0.10680      -1.5274      3.76676E-02  2.76512E-02 
-0.17205     -3.71259E-02  5.34268E-02 -2.90722E-02 -0.18637     -0.19510      6.31834E-02 -0.14536     -0.11351      0.10981     
 5.73523E-02 -1.45345E-02  9.46281E-02 -0.25332     -0.10071     -0.13379      8.78197E-02  1.64144E-02 -7.64365E-04  1.17633E-02 
 0.11373     -7.34330E-02 -0.10389      3.39007E-02  6.21089E-02  1.94329E-02 -7.42307E-02  7.27236E-02  0.12521     -1.50700E-02 
-8.25657E-02  7.06243E-02  0.16494      0.14537      1.62309E-02  0.16053      0.11436      3.44079E-02  4.88309E-02  0.15708     
 4.80311E-02 -0.19734      3.48365E-02  0.14903     -5.23767E-02  1.67430E-02  0.21292     -9.29519E-02 -0.12991      1.63293E-02 
-3.12220E-02  1.58966E-02 -5.79376E-02 -4.79959E-02 -8.69059E-02  6.12938E-02 -4.19719E-02  7.25023E-02  0.36146      1.35262E-02 
-4.77316E-04 -6.17217E-03 -0.19231      0.12803     -1.77095E-03  7.28850E-02  0.14185      2.98786E-02  9.75782E-02  0.11228     
  1.1320     -0.94549       1.0208     -0.27915      0.46829      -1.5992      0.32873       1.3004     -0.15659     -0.14191     
 1.06310E-02 -1.46998E-02  6.03053E-02 -3.96703E-02  4.15160E-02 -9.98380E-02 -0.15042     -2.77053E-02  0.24627     -4.49372E-02 
-3.31698E-03 -1.33600E-02 -5.87683E-02  7.31578E-03 -0.18433     -4.64143E-03 -0.11326      8.03472E-02  5.61321E-02 -0.25502     
 0.16502      9.38984E-02 -2.65482E-02 -0.20392      0.20911      7.24709E-02  7.29833E-02 -6.33229E-03 -4.92696E-02 -0.25615     
-0.11901     -0.16189      8.79133E-02 -7.91642E-02  5.88442E-02 -7.64194E-02 -3.43292E-02 -3.36891E-02  0.17753     -9.29298E-03 
-8.03713E-02  4.23018E-02  6.47355E-02 -2.10264E-02 -1.17778E-02  3.48591E-02 -0.10237     -4.79839E-02 -9.95377E-02 -0.24371     
 4.59919E-02  2.18837E-02  2.74234E-02  5.92616E-02  0.16582      5.47214E-02  0.14564     -1.03687E-02 -2.20842E-02 -2.36042E-02 
-0.10820      0.23085     -0.16218     -7.98009E-02  0.20871      7.13557E-02  6.47653E-02  9.59383E-02  2.93259E-02  0.11233     
  1.1486     -0.70201      0.95724       1.2341      1.45184E-02  0.25810     -0.76622      -1.3899      3.34622E-02 -2.54545E-02 
 0.15680     -8.91864E-02  0.17916     -0.22878      7.54020E-02 -1.79994E-02  3.50991E-02  4.46478E-02  6.11928E-03 -6.29451E-02 
 5.92200E-02  8.01384E-02 -0.21850     -0.10640     -8.73198E-02  1.70086E-02 -0.17040      2.94786E-02 -0.12234     -2.45360E-02 
-2.35501E-02  0.15522      6.82813E-02  0.27535     -0.16125      1.58391E-02  4.72683E-03  1.85343E-04 -0.19794      0.11914     
 9.01613E-02  0.21626      3.51771E-03 -3.27707E-02  6.53753E-02  8.75794E-02  2.39108E-03 -0.11832      9.52809E-02 -8.20345E-02 
-0.10316      1.54952E-02  5.92166E-02  4.29108E-02 -2.36040E-02  0.12825      3.44257E-03 -0.12046     -2.42219E-02 -0.22050     
 0.11909      8.25720E-02  3.17454E-02  2.79724E-02 -2.97438E-04 -6.86053E-02  4.36185E-02  0.10717     -2.39029E-02  0.16157     
-6.43634E-02 -0.27406      3.76625E-03 -2.19694E-02  0.21177     -9.54863E-02 -0.12575     -0.22036     -3.11369E-02  0.11267     
  1.0434     -0.71972      0.65395     -0.23942     -0.24963      -1.1955       1.6962      0.76709      0.14538     -1.65489E-02 
 2.05472E-02 -7.03980E-03  8.52329E-02  9.34258E-02 -1.03559E-02 -6.39695E-02  0.19951     -0.11217     -3.42281E-02 -0.12398     
 6.32008E-03  0.13081      1.11244E-02 -0.14218      5.39529E-02 -6.23043E-02  4.54410E-02 -0.11498     -5.86818E-02 -0.15949     
 0.17605     -1.07292E-02  0.11378     -9.33675E-03 -1.47722E-03  0.11763      0.18883      0.16782     -3.37684E-02 -0.17290     
 0.24910      2.94855E-02 -0.12561     -0.17305      2.04652E-02 -0.13284      3.61461E-02  6.87598E-02 -5.44229E-02 -0.12486     
-2.11019E-02 -6.10378E-02 -5.59594E-02  0.10667     -3.99748E-02 -0.12932     -0.12153      0.19467     -0.17529      9.72798E-02 
-0.19378      7.89421E-02 -0.13997      0.11717      5.30038E-02 -9.62799E-03 -0.17434      1.68958E-02  8.26619E-02  3.77922E-02 
 0.27621     -0.11241      0.17618     -4.88346E-03  4.71602E-02  2.57198E-02 -7.91996E-02  3.08609E-02 -0.12738      0.11217     
 0.98942     -0.94983      0.99338     -0.67014      -1.1878      4.36121E-03   1.4149      -1.2771     -2.03033E-02  0.13593     
 2.62500E-02  0.16872      3.85480E-04  0.17575     -4.58500E-02 -6.68719E-02 -8.55352E-02 -0.10995     -0.11260     -9.05850E-02 
-2.39282E-02  0.11773     -5.75634E-02  7.69630E-02 -0.17891     -3.05396E-02  4.99416E-02 -0.23219     -5.68407E-02  0.12017     
-2.24005E-02 -4.18728E-02 -1.82440E-02 -3.09304E-02 -1.94916E-02  8.08943E-02 -4.60158E-02 -8.64230E-02  4.03080E-02  0.20615     
-7.34047E-02 -0.18286      0.11538      3.02619E-02  5.49190E-03 -0.13357     -7.75353E-02 -0.21989      3.68158E-02  0.16832     
 5.87620E-02  0.13150     -0.23657     -0.21839      6.30503E-03  0.10969      0.13762     -1.97414E-02 -0.11012     -2.93246E-02 
 8.26998E-02  0.14417      6.80999E-02  0.15629      0.14066      6.71638E-02 -0.28048      0.10847     -3.38477E-02  8.13243E-02 
-1.73773E-02  9.68897E-02  0.14422     -2.73611E-02  3.83234E-02 -4.47043E-02 -6.23598E-02 -3.94608E-02  0.13210      0.11263     
 0.98218      -1.0666      0.69070      5.62794E-02 -0.19779     -2.03394E-02 -0.65666     -0.87521      6.24551E-02  0.13657     
-3.17864E-02 -0.12261      0.16935     -6.20243E-03  7.35282E-02 -4.82269E-02  0.13685      1.27303E-02  2.28769E-02 -0.24157     
-9.66447E-02 -0.14754      5.08322E-02  0.27057     -0.15057     -7.67387E-02  5.33201E-02  0.13062      0.18377      1.74008E-02 
-4.62817E-02 -5.51229E-03 -0.13780     -5.26667E-02 -2.20872E-02 -9.80830E-02 -7.97226E-02 -9.68063E-02  0.15361      0.13240     
 0.11663     -1.16366E-02 -8.82963E-02  8.70416E-03  6.29210E-02 -5.03494E-02  1.63402E-02 -4.38575E-02 -7.99308E-02  3.84928E-02 
-4.46438E-02  9.08778E-02  0.17116      0.16708      8.79590E-02 -3.52291E-02  1.61021E-02  0.17551     -0.25088      0.11408     
-4.54948E-02  7.73134E-02  0.20346     -7.76232E-02 -5.19700E-03  9.59800E-02  0.32493      6.02711E-02  4.62848E-02 -1.12506E-02 
-5.97030E-02  5.90105E-02  0.17595      7.26996E-02 -2.35157E-02 -0.17628     -9.28594E-02  0.12725     -9.12970E-02  0.11248     
  1.1478     -0.99227      0.93075     -0.92110      0.38920     -0.37178     -0.10855     -0.63090      0.14059     -0.25356     
-0.15020     -6.03966E-02 -5.83730E-02 -3.05632E-03  0.12377     -8.15591E-02 -5.78027E-02 -9.09679E-03  0.10185     -3.81579E-02 
-7.52712E-02  4.78085E-02 -0.14234     -0.15018      7.98066E-02  1.45750E-02 -0.11638     -0.20422      0.22911      9.73165E-02 
-6.51728E-02 -0.14341     -8.39742E-02 -1.15551E-02 -5.39683E-02 -0.13037      1.50345E-02  6.74832E-02 -7.62594E-02  8.47338E-02 
-3.61062E-02  1.85301E-02 -0.11067      0.15119      0.11003     -4.01544E-02  9.82137E-02  9.91639E-02 -0.15933      4.85859E-02 
 8.04460E-02  0.16764     -0.12706     -2.55478E-02 -3.48686E-02  0.12628     -2.15706E-02  4.92030E-03 -0.11213     -3.12681E-02 
-6.97813E-02 -0.11674     -0.34820     -3.47216E-02 -2.33515E-03 -0.18515      0.20740      1.31373E-02 -0.11179     -0.17387     
-0.12156      2.66654E-02  0.12883     -2.52873E-02 -9.19739E-02  0.14250      4.21564E-02 -0.12112      0.11726      0.11206     
 0.90652     -0.98080       1.1165      0.97384     -0.86519      0.33364      0.51070      -1.2365     -6.24021E-02 -1.95767E-02 
 9.92844E-02 -8.93622E-03 -7.22277E-02  9.64825E-02 -7.61240E-02  4.91424E-02  4.61970E-02  1.45658E-02  0.12394     -0.16732     
-9.37437E-02  8.38531E-02 -0.14200      5.03322E-02 -3.65232E-02  1.83313E-02  0.10182     -0.12722     -1.46183E-02 -0.16657     
-0.18507      8.72724E-02 -0.11750      7.56745E-02 -8.10108E-02  2.23309E-02 -0.17023      0.14636      0.19365     -2.46557E-02 
 0.20737     -8.99252E-02 -2.29147E-02 -0.21255     -0.16545      0.12363     -9.00870E-02  0.21925      1.30771E-02  4.17948E-02 
 3.32700E-02 -0.11296     -4.07940E-02  0.12436     -4.46168E-02 -1.90965E-02  5.39735E-02 -0.19747      6.26161E-02  7.41591E-02 
 3.23636E-03 -0.16745     -5.29902E-02 -5.28099E-02 -2.59993E-02  7.33813E-02  1.66362E-02 -0.23398     -0.23228      2.31680E-02 
 3.89559E-02  1.04187E-03 -0.20146     -0.16191     -6.52083E-02 -0.11945      3.08896E-02  7.31789E-02  0.20935      0.11291     
 0.93110       1.1234      0.94848      -1.7924      0.32893       1.1366     -0.67849     -0.36163     -0.14294     -2.46782E-02 
 9.35602E-03 -0.13447      0.15277      1.36886E-02 -0.15835      5.10040E-02 -5.66547E-02 -0.10191     -0.14819      0.16398     
 9.63562E-02 -3.92306E-02  3.70868E-03  0.16563     -0.12475     -3.96233E-02 -0.11302      0.12479      0.15821      3.49107E-03 
-0.13508      0.16242      4.11952E-02  5.40455E-02  0.10513     -0.14112     -0.17292      0.12295      9.52130E-02 -0.14223     
-8.85701E-02  2.73758E-02  3.72509E-02 -2.22989E-03 -0.23252      1.10339E-02  1.12708E-02  0.13385     -0.12980      2.56827E-02 
-2.63381E-02  0.10664     -7.72236E-02 -0.13142      0.10969     -6.85023E-02 -0.16755      8.28629E-02 -7.12218E-02 -0.13893     
 0.12200     -8.43501E-02 -0.17055      9.11935E-02  6.55240E-02 -0.23154     -7.99353E-02 -8.15932E-02  0.21241      0.10899     
 0.18683     -6.77803E-02  6.58383E-02 -1.80377E-02 -4.91279E-02 -0.10588     -9.55428E-02  2.07320E-02  3.06496E-02  0.11261     
  1.0117      0.80319      0.61550     -0.37950     -0.47430     -0.72318      0.15110      0.65798      0.17780      3.29154E-02 
-0.22714      5.06187E-03 -5.62767E-02  1.38750E-02 -0.18066     -6.80440E-03 -1.11331E-03  1.58376E-02  2.53595E-02 -2.97591E-02 
 9.39937E-02 -0.18998     -2.12516E-02  0.10657     -5.07676E-02 -1.66882E-02  0.23005      0.15915      5.32930E-02  9.08503E-02 
 6.49310E-03 -0.21542      7.86300E-02  9.87568E-02 -0.23904      0.19444     -2.34592E-02 -3.74049E-02  6.50263E-02 -1.17789E-02 
-0.14873      0.12872      0.15046     -1.32186E-02  0.10506      1.54000E-02 -6.19080E-02 -9.42491E-02 -8.41203E-02 -0.15253     
 7.18830E-02  3.73965E-02 -0.15241      0.11422      5.10385E-02 -0.13562      2.70647E-02 -3.00014E-02  0.16794     -0.21314     
-0.17876     -4.38700E-02  6.19951E-02  1.80700E-03  0.29888     -7.27179E-02  8.66624E-02 -0.14398     -0.10461     -0.13506     
 0.11989     -7.55100E-02 -0.10058     -5.51500E-02  0.14889     -3.24866E-02 -4.26448E-02 -7.88779E-02  1.36971E-02  0.11278     
  1.1639      0.91549      0.45852     -0.25339      7.19756E-02  0.19157     -0.78968      5.01667E-02  8.55277E-02 -0.11533     
 2.73829E-02  1.37884E-02 -9.25145E-02 -0.19616     -0.14004     -0.16343     -8.34792E-02  0.15022     -0.21549      0.10468     
 9.39035E-02  3.83134E-02  2.28684E-02  0.23913      7.19713E-02  7.10631E-02 -8.23752E-02 -0.15413      3.92022E-02 -0.15999     
-0.13824      3.22354E-02 -9.14086E-02  7.78709E-02 -7.31082E-02  0.16384      6.25602E-02 -0.11344     -8.20776E-02 -0.10711     
-8.91394E-02  3.68644E-02 -0.17112      8.78294E-02 -1.35185E-02 -8.58592E-02  7.31409E-02  0.27712      0.22059      0.12068     
 0.14251      3.48475E-02  1.51426E-02  7.79153E-02 -8.71052E-02  4.31706E-02 -6.02213E-02 -3.43581E-02  4.53320E-02  9.68418E-02 
-0.26248     -5.55432E-03  0.14468      1.09832E-02  5.41991E-02  6.07889E-02 -9.54851E-02  0.22972     -4.48500E-02  3.34407E-02 
-4.83499E-02  9.64734E-02 -5.27396E-02  0.12768     -2.47575E-02 -2.31914E-02 -0.23018      9.06701E-02  1.91774E-02  0.11285     
  1.0617      0.87148       1.0354     -0.29935     -0.21034       1.4633      0.66316      0.82869      2.21536E-02  5.47512E-02 
 7.79484E-02  8.05562E-02 -6.02383E-02  0.11354      0.20657      6.44907E-02  6.56271E-02 -4.90685E-03  9.21835E-02  0.15517     
 4.31864E-02  1.79994E-02 -4.14971E-02 -0.11021     -0.10115     -2.36357E-02  3.21880E-02 -7.78710E-03 -5.18928E-02  0.13611     
-0.13065      9.10784E-02 -0.11418      3.65446E-02  0.19666      0.13714     -0.10409     -0.17323      5.95820E-02 -8.20754E-02 
 5.11784E-02  0.21484      1.95264E-02 -1.97959E-02 -0.19901     -0.17485     -7.33336E-03 -8.98102E-02  4.36536E-02  0.10235     
-9.48186E-02  8.33658E-02 -3.02392E-02  0.33195      0.26916      0.15859      5.66660E-02  0.10303      8.47013E-02  7.12397E-02 
-0.11013      7.58770E-02  5.16746E-03  0.16226     -5.28979E-02 -0.11905      4.03179E-02 -1.74684E-02 -8.45325E-02 -3.98893E-03 
-6.40524E-02 -4.63536E-02 -0.11801      5.29602E-02 -3.00392E-02  0.30075      6.49315E-02  2.44122E-02 -0.11135      0.11266     
  1.0116       1.1929      0.66396      0.21901      0.82470       1.2124      0.53373      -1.0262     -0.11403     -0.13053     
-0.18890      1.04593E-02  9.30319E-04 -0.12001      0.15453      0.24549     -5.37551E-02 -2.23420E-02  4.74520E-02 -0.12866     
-5.72469E-02 -4.07424E-02  0.13128      1.61233E-03 -6.58452E-03  0.15468     -2.52192E-02 -7.14422E-02 -4.19963E-02 -3.16975E-02 
 0.13733     -0.10920      2.52552E-02  8.88561E-03  9.37448E-02  0.14712      0.13218      4.00568E-02  0.25893      0.14747     
-8.32926E-03  0.21622     -8.15823E-02 -0.15378     -6.14735E-02 -0.11701     -0.12302     -4.72031E-02 -5.59082E-02  4.33575E-02 
 5.21595E-02 -7.95895E-02 -4.01336E-02 -7.18929E-02 -0.19574     -8.37623E-02 -0.14156     -0.12357     -2.30900E-02 -6.63424E-02 
 4.34698E-02 -0.24912      0.18132      9.48869E-02  7.49413E-02 -2.50020E-02 -2.76613E-03  0.18471      0.11344      8.07010E-02 
-0.10558     -9.60646E-03  4.88612E-03  4.63757E-04 -0.23032     -1.63979E-02  0.14843     -6.64179E-02 -0.14604      0.11175     
 0.91180       1.1218      0.79898      -1.5911      -1.7223     -0.27862     -0.30963     -0.85110      2.63328E-02  3.96231E-03 
 5.46613E-02  0.10309     -0.10182      8.24052E-02 -3.38245E-04 -0.10314      2.85749E-02  0.14715      3.79765E-02  0.20834     
 7.21459E-02 -0.24074      0.17924     -8.53007E-02  8.29061E-02 -8.52922E-03  9.50605E-04 -9.80170E-02 -9.75495E-02 -1.81188E-02 
-2.99630E-02 -0.14787      0.10841     -0.11340      0.10820     -0.17634     -1.41531E-02  8.89071E-02 -6.76642E-02 -0.16311     
 9.67294E-02 -7.37083E-02 -2.15490E-02 -0.13418      6.99945E-02  6.39785E-02  0.11177     -4.67284E-02 -0.22375     -0.13422     
 5.02113E-02 -5.79401E-03  0.10002      7.05299E-02 -5.52658E-02  7.61865E-03  9.01581E-02 -0.19807     -9.07580E-02  2.41978E-03 
 0.10070      0.17003      0.15465      0.26056     -7.12678E-02 -0.12040      6.18993E-02  0.17679     -5.63733E-02 -4.33258E-02 
-0.13505     -0.13097     -7.64661E-02 -4.71211E-02 -4.15565E-02 -0.22170      9.68650E-03  5.21313E-02  0.11875      0.11289     
  1.1458      0.89535      0.97740       1.3332     -0.56584     -0.92255      0.39681      0.26509      1.89755E-03  6.53478E-02 
-3.06078E-02 -4.86103E-02  6.94232E-02  8.21583E-02 -4.86798E-02  4.49619E-02  0.21796      2.80817E-02  0.11699     -3.80375E-02 
-2.45691E-02 -0.13654     -1.99192E-02  6.23138E-02  7.79957E-02  0.29222     -1.46390E-02  0.10159     -8.42234E-02 -1.78456E-02 
 0.13384      6.98122E-02  3.40297E-02 -2.90415E-02  0.12849     -0.15444      7.84477E-03 -4.68783E-02  4.77782E-02  0.15930     
 0.11653     -6.53367E-02  0.16591      0.20070      0.29318      0.13669      5.22151E-02  0.15730      8.31495E-03  3.66921E-02 
 0.12797      0.10489      4.17635E-02 -0.18148      0.30350      3.46521E-02 -0.10414      3.88108E-02  5.41359E-02 -5.49177E-03 
-0.15058     -0.12134     -6.91100E-02  7.77730E-02 -0.12460     -4.92626E-03 -0.20190      0.10444     -9.28847E-02  0.13687     
