         8  1.76668E+05  0.19706              0         80
 1.23116E-02   6.24777E+00   6.24777E+00
 1.05400E-02   5.34874E+00   1.15965E+01
 6.19980E-03   3.14622E+00   1.47427E+01
 2.97412E-03   1.50928E+00   1.62520E+01
 2.90528E-03   1.47435E+00   1.77264E+01
 2.86360E-03   1.45319E+00   1.91796E+01
 2.85438E-03   1.44852E+00   2.06281E+01
 2.81233E-03   1.42718E+00   2.20553E+01
  1.1839      0.91728     -0.98958     -0.23545      0.13453      0.20604       1.2447     -0.23118      6.68457E-03 -6.39002E-02 
-0.22101     -6.07859E-02  1.71888E-02  0.12167     -0.18701      8.55577E-02  8.26543E-02  0.27030     -2.35194E-02 -9.17615E-02 
-5.13649E-02  1.91179E-02  6.67544E-02  6.03425E-02  1.86931E-02 -2.46435E-02  4.43413E-02  0.14520      0.23919      5.14642E-02 
 7.42324E-02 -0.10221      6.90629E-02  1.91430E-02  1.91711E-02  9.60774E-02 -2.56866E-02  0.20120     -4.54014E-02  0.12672     
 5.74777E-02 -2.44578E-02 -1.36725E-02 -9.54140E-02 -8.47533E-02 -0.12834     -0.13719      0.21930     -4.99676E-02  0.12869     
 9.94551E-02  1.91844E-02 -0.24014     -0.17494     -0.12961     -1.49733E-02  3.59355E-02  7.43138E-02  1.58249E-02  0.22239     
 2.75973E-02 -2.80588E-02 -0.18791     -1.30834E-02  4.34177E-02  0.11935      3.17882E-04 -0.16262     -0.11093      5.94185E-02 
-0.13767     -8.18052E-03 -1.99182E-02  4.04032E-02  0.11053      0.27185      0.17047      9.82109E-02 -1.23093E-03  0.11308     
  1.1241      0.81112     -0.65864      0.66312      0.79827      -1.2824     -0.36647      7.59337E-02  9.75119E-02  0.10163     
 0.10497     -0.15745      0.12192     -1.13216E-02  9.52465E-02 -0.15056     -0.15733     -0.20259      4.75415E-02  2.63467E-02 
-1.06770E-02 -7.11201E-02  0.14191     -0.16536     -5.99349E-02 -0.24006      6.94995E-02  0.24253     -2.53603E-02  0.15059     
 4.13315E-02  1.90632E-02 -6.80434E-02  0.14650     -1.88578E-02 -4.24374E-02 -4.77162E-02  0.18419      4.19462E-02  0.14908     
-3.08165E-02  1.60335E-02 -0.10275     -0.17517     -0.15413     -2.17510E-03  0.10843     -0.12895      3.00200E-02  0.18118     
-1.01310E-02  1.84296E-03 -0.10007      6.83404E-02  6.90566E-02  0.18646      1.09809E-02  0.12894      0.11616     -6.96216E-02 
 0.18527      0.13208     -4.45093E-02  0.21784      1.91213E-02  4.88704E-02  0.22957      6.65773E-02 -0.16681     -4.81373E-02 
 4.61650E-02 -4.19589E-02 -0.11575     -8.21892E-02  8.96498E-02 -0.12922      1.00657E-02 -1.63311E-02 -4.00853E-02  0.11190     
  1.0747      0.92534      -1.0159      0.44325      0.18103     -0.95618      0.86387     -0.70593     -5.95964E-02 -7.73667E-03 
 5.07261E-03 -0.12024     -9.14072E-02  0.18574      9.06967E-02  0.16154      7.84786E-02 -1.16196E-03  8.51573E-02 -0.12758     
 3.63057E-02  0.16270     -9.90341E-02  6.62676E-02  0.12562      0.16155      0.15162     -0.14059     -0.22342      0.15762     
 8.82411E-02  0.11991     -6.25542E-02 -4.91604E-02  6.35355E-02 -8.88295E-02  0.28879      3.10972E-03  5.49193E-02 -0.12929     
 0.10639      0.19687      3.21219E-02 -0.10086      0.22312      4.82926E-02 -3.01298E-02 -2.20511E-03 -0.17666     -0.13118     
 7.62386E-02 -0.11553     -3.51129E-02 -6.50131E-02 -8.40437E-02  0.11143     -9.93667E-02  5.37146E-02 -0.14258     -4.84434E-03 
 0.14934     -0.16288      1.23486E-02  1.03830E-02 -4.18941E-02 -6.27806E-02  0.12075      1.48650E-02 -0.22010     -0.13461     
 8.79159E-02 -6.70158E-02 -0.10758     -5.47167E-02  2.07033E-02 -6.61004E-02 -4.66115E-03  5.43079E-02 -0.19296      0.11305     
  1.1001      0.96871     -0.91751     -0.57883     -6.56264E-02 -0.52457     -0.51498      0.27251      1.84175E-02  0.17488     
 0.19796      0.28403     -2.14379E-02 -8.95890E-02  0.11766      6.28097E-03  0.11243     -0.16722      0.10471      0.16958     
-1.71806E-02  7.25425E-02 -3.07745E-03 -3.62415E-02 -3.02028E-02  0.16294      5.22545E-02 -1.24998E-02  0.15726      0.10010     
-3.77951E-02  7.50326E-02 -5.88216E-02 -8.09108E-02  2.19592E-02 -0.15636     -9.04485E-02 -4.72671E-02  3.32228E-02 -4.90166E-02 
 2.23090E-02 -0.14232     -4.41444E-02  1.65901E-02  5.38962E-02 -0.33327      9.93342E-03 -0.15008      2.57243E-02 -5.20643E-02 
 9.51662E-03 -8.83319E-02 -3.76932E-02 -1.14611E-02 -8.97198E-02 -4.24921E-02  0.15881     -8.44748E-03  3.41554E-02 -3.24943E-02 
