 ;spi/dat   09-SEP-2008 AT 11:01:01   power/ctf004.dat
  217 4  0.15319      2.30330E-04  1.09253E-06  1.40062E-06 
  218 4  0.15390      2.29976E-04  5.03671E-07  1.38831E-06 
  219 4  0.15461      2.29666E-04  3.98533E-07  1.33731E-06 
  220 4  0.15532      2.29341E-04  6.20901E-07  1.30397E-06 
  221 4  0.15603      2.28992E-04  3.19269E-07  1.29912E-06 
  222 4  0.15674      2.28666E-04  8.38496E-07  1.27534E-06 
  223 4  0.15745      2.28337E-04  6.75180E-07  1.25906E-06 
  224 4  0.15816      2.28041E-04  5.34972E-07  1.21479E-06 
  225 4  0.15887      2.27733E-04  4.59579E-07  1.18694E-06 
  226 4  0.15957      2.27460E-04  2.33311E-07  1.12927E-06 
  227 4  0.16028      2.27157E-04  7.33184E-07  1.10621E-06 
  228 4  0.16099      2.26858E-04  4.94678E-07  1.08390E-06 
  229 4  0.16170      2.26575E-04  4.79340E-07  1.05215E-06 
  230 4  0.16241      2.26274E-04  1.04273E-06  1.04273E-06 
  231 4  0.16312      2.26007E-04  7.17584E-07  1.00643E-06 
  232 4  0.16383      2.25763E-04  5.38479E-07  9.54518E-07 
  233 4  0.16454      2.25465E-04  7.07660E-07  9.62333E-07 
  234 4  0.16525      2.25185E-04  5.98026E-07  9.59408E-07 
  235 4  0.16596      2.24921E-04  5.10656E-07  9.47286E-07 
  236 4  0.16667      2.24719E-04  2.70200E-07  8.82763E-07 
  237 4  0.16738      2.24445E-04  7.83504E-07  8.96296E-07 
  238 4  0.16809      2.24217E-04  6.96891E-07  8.73915E-07 
  239 4  0.16879      2.23968E-04  5.00368E-07  8.81730E-07 
  240 4  0.16950      2.23724E-04  4.00629E-07  8.93851E-07 
  241 4  0.17021      2.23487E-04  3.02636E-07  9.09786E-07 
  242 4  0.17092      2.23309E-04   0.0000      8.77641E-07 
  243 4  0.17163      2.23042E-04  3.28888E-07  9.44303E-07 
  244 4  0.17234      2.22814E-04  5.65342E-08  9.84306E-07 
  245 4  0.17305      2.22612E-04  3.70128E-07  1.01198E-06 
  246 4  0.17376      2.22434E-04  1.00798E-06  1.02907E-06 
  247 4  0.17447      2.22216E-04  9.06977E-07  1.09877E-06 
  248 4  0.17518      2.22006E-04  4.63304E-07  1.17604E-06 
  249 4  0.17589      2.21828E-04  1.23700E-06  1.23700E-06 
  250 4  0.17660      2.21705E-04   0.0000      1.25884E-06 
