 ; dat/dat  d_rot015.dat   Wed Oct  1 17:02:53 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot015.dat
 ; Theta & phi angles:   -32.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -32.0000      0.0000
 0001 2  729.000000  218.000000
 0002 2  785.000000  742.000000
 0003 2  578.000000  211.000000
 0004 2  500.000000  686.000000
 0005 2  240.000000  291.000000
 0006 2  207.000000  677.000000
