 ; dat/dat  d_rot090.dat   Wed Oct  1 17:25:47 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot090.dat
 ; Theta & phi angles:    -4.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000     -4.0000      0.0000
 0001 2  738.000000  898.000000
 0002 2  214.000000  962.000000
 0003 2  743.000000  721.000000
 0004 2  267.000000  630.000000
 0005 2  659.000000  326.000000
 0006 2  273.000000  289.000000
