 ; dat/dat  d_rot051.dat   Wed Oct  1 17:18:11 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot051.dat
 ; Theta & phi angles:    40.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000     40.0000      0.0000
 0001 2  724.000000  252.000000
 0002 2  782.000000  772.000000
 0003 2  587.000000  247.000000
 0004 2  527.000000  722.000000
 0005 2  285.000000  334.000000
 0006 2  267.000000  718.000000
