 ; dat/dat  d_rot042.dat   Wed Oct  1 17:14:20 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot042.dat
 ; Theta & phi angles:    22.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000     22.0000      0.0000
 0001 2  840.000000  241.000000
 0002 2  906.000000  763.000000
 0003 2  674.000000  237.000000
 0004 2  597.000000  712.000000
 0005 2  308.000000  324.000000
 0006 2  279.000000  708.000000
