 ; dat/dat  d_rot052.dat   Wed Oct  1 17:18:33 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot052.dat
 ; Theta & phi angles:    42.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000     42.0000      0.0000
 0001 2  716.000000  259.000000
 0002 2  774.000000  779.000000
 0003 2  583.000000  254.000000
 0004 2  525.000000  729.000000
 0005 2  289.000000  339.000000
 0006 2  273.000000  724.000000
