 ; dat/dat  d_rot072.dat   Wed Oct  1 17:35:53 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot072.dat
 ; Theta & phi angles:   -40.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -40.0000      0.0000
 0001 2  682.000000  813.000000
 0002 2  276.000000  871.000000
 0003 2  686.000000  637.000000
 0004 2  314.000000  542.000000
 0005 2  619.000000  241.000000
 0006 2  316.000000  200.000000
