 ; dat/dat  d_rot060.dat   Wed Oct  1 17:21:54 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot060.dat
 ; Theta & phi angles:    58.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000     58.0000      0.0000
 0001 2  760.000000  321.000000
 0002 2  810.000000  844.000000
 0003 2  665.000000  318.000000
 0004 2  633.000000  791.000000
 0005 2  459.000000  405.000000
 0006 2  452.000000  787.000000
