 ; dat/dat  d_rot087.dat   Wed Oct  1 17:29:04 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot087.dat
 ; Theta & phi angles:   -10.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -10.0000      0.0000
 0001 2  773.000000  805.000000
 0002 2  255.000000  867.000000
 0003 2  778.000000  626.000000
 0004 2  307.000000  535.000000
 0005 2  694.000000  232.000000
 0006 2  312.000000  193.000000
