 ; dat/dat  d_rot005.dat   Wed Oct  1 17:07:17 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot005.dat
 ; Theta & phi angles:   -52.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -52.0000      0.0000
 0001 2  697.000000  145.000000
 0002 2  733.000000  669.000000
 0003 2  588.000000  136.000000
 0004 2  526.000000  610.000000
 0005 2  340.000000  213.000000
 0006 2  314.000000  598.000000
