 ; dat/dat  d_rot033.dat   Wed Oct  1 17:10:09 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot033.dat
 ; Theta & phi angles:     4.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000      4.0000      0.0000
 0001 2  772.000000  238.000000
 0002 2  842.000000  760.000000
 0003 2  595.000000  234.000000
 0004 2  508.000000  708.000000
 0005 2  200.000000  318.000000
 0006 2  166.000000  704.000000
