 ; dat/dat  d_rot010.dat   Wed Oct  1 17:05:10 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot010.dat
 ; Theta & phi angles:   -42.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -42.0000      0.0000
 0001 2  687.000000  169.000000
 0002 2  733.000000  692.000000
 0003 2  554.000000  160.000000
 0004 2  483.000000  636.000000
 0005 2  257.000000  239.000000
 0006 2  226.000000  625.000000
