 ; dat/dat  d_rot103.dat   Thu Oct  2 09:05:53 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot103.dat
 ; Theta & phi angles:    22.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000     22.0000      0.0000
 0001 2  752.000000  870.000000
 0002 2  268.000000  936.000000
 0003 2  757.000000  692.000000
 0004 2  319.000000  604.000000
 0005 2  679.000000  298.000000
 0006 2  326.000000  264.000000
