 ; dat/dat  d_rot013.dat   Wed Oct  1 17:03:49 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot013.dat
 ; Theta & phi angles:   -36.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -36.0000      0.0000
 0001 2  706.000000  169.000000
 0002 2  759.000000  694.000000
 0003 2  562.000000  161.000000
 0004 2  486.000000  637.000000
 0005 2  239.000000  241.000000
 0006 2  207.000000  627.000000
