 ; dat/dat  d_rot085.dat   Wed Oct  1 17:30:04 2003
 ; Image file: /net/flores/usr1/hsiehc/Cornell/herpes_6/rot085.dat
 ; Theta & phi angles:   -14.0000    0.0000
 ; Beta, gamma & alpha are on following line:
 ;  1 3      0.0000    -14.0000      0.0000
 0001 2  601.000000  807.000000
 0002 2   88.000000  871.000000
 0003 2  606.000000  630.000000
 0004 2  141.000000  539.000000
 0005 2  524.000000  236.000000
 0006 2  146.000000  195.000000
